"state_po","date","state","fips","cases","deaths","pop","totalTestResults"
"IN",2020-04-05,"Indiana",18,4437,151,6732219,22652
"IN",2020-04-06,"Indiana",18,4986,171,6732219,26191
"IN",2020-04-07,"Indiana",18,5544,208,6732219,28764
"IN",2020-04-08,"Indiana",18,5986,246,6732219,30869
"IN",2020-04-09,"Indiana",18,6400,295,6732219,32133
"IN",2020-04-10,"Indiana",18,6960,353,6732219,35040
"IN",2020-04-11,"Indiana",18,7494,389,6732219,39215
"IN",2020-04-12,"Indiana",18,7990,405,6732219,42489
"IN",2020-04-13,"Indiana",18,8300,414,6732219,44539
"IN",2020-04-14,"Indiana",18,8598,458,6732219,46017
"IN",2020-04-15,"Indiana",18,9030,511,6732219,48396
"IN",2020-04-16,"Indiana",18,9619,554,6732219,51115
"IN",2020-04-17,"Indiana",18,10235,599,6732219,54785
"IN",2020-04-18,"Indiana",18,10730,633,6732219,56873
"IN",2020-04-19,"Indiana",18,11301,652,6732219,61142
"IN",2020-04-20,"Indiana",18,11784,666,6732219,64639
"IN",2020-04-21,"Indiana",18,12214,731,6732219,67264
"IN",2020-04-22,"Indiana",18,12575,764,6732219,69470
"IN",2020-04-23,"Indiana",18,13196,811,6732219,72040
"IN",2020-04-24,"Indiana",18,13848,851,6732219,75553
"IN",2020-04-25,"Indiana",18,14567,897,6732219,79774
"IN",2020-04-26,"Indiana",18,15187,928,6732219,81708
"IN",2020-04-27,"Indiana",18,16137,932,6732219,84476
"IN",2020-04-28,"Indiana",18,16783,992,6732219,87181
"IN",2020-04-29,"Indiana",18,17409,1065,6732219,91550
"IN",2020-04-30,"Indiana",18,18099,1114,6732219,94998
"IN",2020-05-01,"Indiana",18,18941,1175,6732219,99639
"IN",2020-05-02,"Indiana",18,19629,1229,6732219,104141
"IN",2020-05-03,"Indiana",18,20267,1246,6732219,108859
"IN",2020-05-04,"Indiana",18,20855,1264,6732219,113297
"IN",2020-05-05,"Indiana",18,21423,1326,6732219,115834
"IN",2020-05-06,"Indiana",18,22286,1377,6732219,120496
"IN",2020-05-07,"Indiana",18,22942,1414,6732219,124782
"IN",2020-05-08,"Indiana",18,23620,1447,6732219,130128
"IN",2020-05-09,"Indiana",18,24239,1490,6732219,135686
"IN",2020-05-10,"Indiana",18,24633,1508,6732219,140029
"IN",2020-05-11,"Indiana",18,25134,1540,6732219,146688
"IN",2020-05-12,"Indiana",18,25676,1578,6732219,150510
"IN",2020-05-13,"Indiana",18,26044,1619,6732219,154083
"IN",2020-05-14,"Indiana",18,26627,1646,6732219,160239
"IN",2020-05-15,"Indiana",18,27281,1691,6732219,165448
"IN",2020-05-16,"Indiana",18,27919,1741,6732219,171358
"IN",2020-05-17,"Indiana",18,28419,1751,6732219,177243
"IN",2020-05-18,"Indiana",18,28897,1765,6732219,183912
"IN",2020-05-19,"Indiana",18,29402,1824,6732219,189330
"IN",2020-05-20,"Indiana",18,29986,1864,6732219,195738
"IN",2020-05-21,"Indiana",18,30673,1913,6732219,202995
"IN",2020-05-22,"Indiana",18,31165,1941,6732219,208561
"IN",2020-05-23,"Indiana",18,31674,1964,6732219,214933
"IN",2020-05-24,"Indiana",18,32151,1976,6732219,220801
"IN",2020-05-25,"Indiana",18,32489,1984,6732219,226251
"IN",2020-05-26,"Indiana",18,32856,2004,6732219,230749
"IN",2020-05-27,"Indiana",18,33242,2030,6732219,235333
"IN",2020-05-28,"Indiana",18,33885,2068,6732219,242287
"IN",2020-05-29,"Indiana",18,34399,2110,6732219,248713
"IN",2020-05-30,"Indiana",18,35064,2125,6732219,256395
"IN",2020-05-31,"Indiana",18,35429,2134,6732219,261546
"IN",2020-06-01,"Indiana",18,35684,2142,6732219,265896
"IN",2020-06-02,"Indiana",18,36129,2197,6732219,271919
"IN",2020-06-03,"Indiana",18,36609,2207,6732219,277815
"IN",2020-06-04,"Indiana",18,37005,2231,6732219,285234
"IN",2020-06-05,"Indiana",18,37499,2258,6732219,291638
"IN",2020-06-06,"Indiana",18,37928,2292,6732219,297530
"IN",2020-06-07,"Indiana",18,38328,2303,6732219,304263
"IN",2020-06-08,"Indiana",18,38553,2316,6732219,309503
"IN",2020-06-09,"Indiana",18,38985,2339,6732219,315390
"IN",2020-06-10,"Indiana",18,39297,2355,6732219,320094
"IN",2020-06-11,"Indiana",18,39714,2380,6732219,327342
"IN",2020-06-12,"Indiana",18,40114,2396,6732219,335180
"IN",2020-06-13,"Indiana",18,40535,2413,6732219,340637
"IN",2020-06-14,"Indiana",18,40901,2422,6732219,348391
"IN",2020-06-15,"Indiana",18,41422,2433,6732219,355829
"IN",2020-06-16,"Indiana",18,41780,2447,6732219,363745
"IN",2020-06-17,"Indiana",18,42036,2475,6732219,371182
"IN",2020-06-18,"Indiana",18,42480,2491,6732219,384722
"IN",2020-06-19,"Indiana",18,42801,2516,6732219,392887
"IN",2020-06-20,"Indiana",18,43135,2536,6732219,401802
"IN",2020-06-21,"Indiana",18,43496,2540,6732219,411920
"IN",2020-06-22,"Indiana",18,43709,2553,6732219,418916
"IN",2020-06-23,"Indiana",18,43967,2569,6732219,426376
"IN",2020-06-24,"Indiana",18,44260,2578,6732219,431883
"IN",2020-06-25,"Indiana",18,44779,2586,6732219,444252
"IN",2020-06-26,"Indiana",18,45269,2595,6732219,453890
"IN",2020-06-27,"Indiana",18,45707,2616,6732219,463017
"IN",2020-06-28,"Indiana",18,46071,2619,6732219,470535
"IN",2020-06-29,"Indiana",18,46370,2624,6732219,476519
"IN",2020-06-30,"Indiana",18,46740,2640,6732219,484196
"IN",2020-07-01,"Indiana",18,47116,2650,6732219,489716
"IN",2020-07-02,"Indiana",18,47553,2662,6732219,496835
"IN",2020-07-03,"Indiana",18,48099,2682,6732219,504153
"IN",2020-07-04,"Indiana",18,48628,2687,6732219,512288
"IN",2020-07-05,"Indiana",18,49203,2693,6732219,521722
"IN",2020-07-06,"Indiana",18,49560,2698,6732219,526592
"IN",2020-07-07,"Indiana",18,49859,2717,6732219,530075
"IN",2020-07-08,"Indiana",18,50309,2732,6732219,535857
"IN",2020-07-09,"Indiana",18,50829,2739,6732219,542292
"IN",2020-07-10,"Indiana",18,51567,2748,6732219,550562
"IN",2020-07-11,"Indiana",18,52358,2756,6732219,558146
"IN",2020-07-12,"Indiana",18,52892,2760,6732219,564647
"IN",2020-07-13,"Indiana",18,53327,2762,6732219,570409
"IN",2020-07-14,"Indiana",18,54001,2775,6732219,578409
"IN",2020-07-15,"Indiana",18,54698,2785,6732219,586589
"IN",2020-07-16,"Indiana",18,55413,2795,6732219,595558
"IN",2020-07-17,"Indiana",18,56160,2803,6732219,604635
"IN",2020-07-18,"Indiana",18,57045,2820,6732219,614455
"IN",2020-07-19,"Indiana",18,57965,2822,6732219,626880
"IN",2020-07-20,"Indiana",18,58607,2825,6732219,635660
"IN",2020-07-21,"Indiana",18,59344,2846,6732219,644805
"IN",2020-07-22,"Indiana",18,60126,2863,6732219,654413
"IN",2020-07-23,"Indiana",18,61079,2880,6732219,666283
"IN",2020-07-24,"Indiana",18,62081,2884,6732219,678749
"IN",2020-07-25,"Indiana",18,63030,2895,6732219,690274
"IN",2020-07-26,"Indiana",18,63881,2903,6732219,701311
"IN",2020-07-27,"Indiana",18,64417,2906,6732219,707791
"IN",2020-07-28,"Indiana",18,65258,2924,6732219,716809
"IN",2020-07-29,"Indiana",18,65918,2932,6732219,724238
"IN",2020-07-30,"Indiana",18,66883,2946,6732219,735848
"IN",2020-07-31,"Indiana",18,67800,2965,6732219,747383
"IN",2020-08-01,"Indiana",18,68773,2971,6732219,758606
"IN",2020-08-02,"Indiana",18,69531,2975,6732219,769043
"IN",2020-08-03,"Indiana",18,70111,2980,6732219,775482
"IN",2020-08-04,"Indiana",18,70944,2996,6732219,785018
"IN",2020-08-05,"Indiana",18,71685,3007,6732219,792225
"IN",2020-08-06,"Indiana",18,72741,3013,6732219,804345
"IN",2020-08-07,"Indiana",18,73986,3023,6732219,817104
"IN",2020-08-08,"Indiana",18,75025,3036,6732219,828466
"IN",2020-08-09,"Indiana",18,76071,3041,6732219,841125
"IN",2020-08-10,"Indiana",18,76734,3044,6732219,852111
"IN",2020-08-11,"Indiana",18,77625,3069,6732219,861655
"IN",2020-08-12,"Indiana",18,78337,3086,6732219,866994
"IN",2020-08-13,"Indiana",18,79404,3105,6732219,877970
"IN",2020-08-14,"Indiana",18,80507,3113,6732219,886489
"IN",2020-08-15,"Indiana",18,81561,3128,6732219,897615
"IN",2020-08-16,"Indiana",18,82304,3133,6732219,906851
"IN",2020-08-17,"Indiana",18,82909,3135,6732219,914633
"IN",2020-08-18,"Indiana",18,83799,3165,6732219,928614
"KS",2020-03-07,"Kansas",20,1,0,2913314,11
"KS",2020-03-08,"Kansas",20,1,0,2913314,12
"KS",2020-03-09,"Kansas",20,1,0,2913314,12
"KS",2020-03-10,"Kansas",20,1,0,2913314,18
"KS",2020-03-11,"Kansas",20,1,0,2913314,42
"KS",2020-03-12,"Kansas",20,5,1,2913314,45
"KS",2020-03-13,"Kansas",20,6,1,2913314,99
"KS",2020-03-14,"Kansas",20,8,1,2913314,99
"KS",2020-03-15,"Kansas",20,9,1,2913314,143
"KS",2020-03-16,"Kansas",20,11,1,2913314,177
"KS",2020-03-17,"Kansas",20,17,1,2913314,397
"KS",2020-03-18,"Kansas",20,22,1,2913314,433
"KS",2020-03-19,"Kansas",20,35,1,2913314,451
"KS",2020-03-20,"Kansas",20,49,1,2913314,461
"KS",2020-03-21,"Kansas",20,57,2,2913314,472
"KS",2020-03-22,"Kansas",20,66,2,2913314,481
"KS",2020-03-23,"Kansas",20,82,2,2913314,499
"KS",2020-03-24,"Kansas",20,102,3,2913314,2184
"KS",2020-03-25,"Kansas",20,134,3,2913314,2486
"KS",2020-03-26,"Kansas",20,173,3,2913314,3037
"KS",2020-03-27,"Kansas",20,213,4,2913314,3431
"KS",2020-03-28,"Kansas",20,272,6,2913314,3932
"KS",2020-03-29,"Kansas",20,333,7,2913314,4513
"KS",2020-03-30,"Kansas",20,374,9,2913314,4922
"KS",2020-03-31,"Kansas",20,435,10,2913314,5424
"KS",2020-04-01,"Kansas",20,489,11,2913314,5893
"KS",2020-04-02,"Kansas",20,554,14,2913314,6611
"KS",2020-04-03,"Kansas",20,625,19,2913314,7074
"KS",2020-04-04,"Kansas",20,702,21,2913314,7578
"KS",2020-04-05,"Kansas",20,769,23,2913314,8223
"KS",2020-04-06,"Kansas",20,854,25,2913314,9084
"KS",2020-04-07,"Kansas",20,905,30,2913314,9514
"KS",2020-04-08,"Kansas",20,1055,38,2913314,10183
"KS",2020-04-09,"Kansas",20,1116,42,2913314,10775
"KS",2020-04-10,"Kansas",20,1180,50,2913314,11414
"KS",2020-04-11,"Kansas",20,1282,55,2913314,12343
"KS",2020-04-12,"Kansas",20,1337,56,2913314,13253
"KS",2020-04-13,"Kansas",20,1384,63,2913314,13864
"KS",2020-04-14,"Kansas",20,1440,69,2913314,14147
"KS",2020-04-15,"Kansas",20,1503,76,2913314,14668
"KS",2020-04-16,"Kansas",20,1595,80,2913314,16122
"KS",2020-04-17,"Kansas",20,1732,84,2913314,16901
"KS",2020-04-18,"Kansas",20,1820,86,2913314,17676
"KS",2020-04-19,"Kansas",20,1897,94,2913314,18130
"KS",2020-04-20,"Kansas",20,2030,101,2913314,18761
"KS",2020-04-21,"Kansas",20,2114,107,2913314,19101
"KS",2020-04-22,"Kansas",20,2291,111,2913314,20203
"KS",2020-04-23,"Kansas",20,2626,112,2913314,21318
"KS",2020-04-24,"Kansas",20,2842,117,2913314,23588
"KS",2020-04-25,"Kansas",20,3091,119,2913314,25199
"KS",2020-04-26,"Kansas",20,3198,120,2913314,26227
"KS",2020-04-27,"Kansas",20,3407,126,2913314,27167
"KS",2020-04-28,"Kansas",20,3601,127,2913314,28090
"KS",2020-04-29,"Kansas",20,3811,132,2913314,29458
"KS",2020-04-30,"Kansas",20,4305,133,2913314,31626
"KS",2020-05-01,"Kansas",20,4510,136,2913314,33034
"KS",2020-05-02,"Kansas",20,4863,140,2913314,34942
"KS",2020-05-03,"Kansas",20,5177,142,2913314,36778
"KS",2020-05-04,"Kansas",20,5385,154,2913314,38603
"KS",2020-05-05,"Kansas",20,5627,160,2913314,40092
"KS",2020-05-06,"Kansas",20,5893,163,2913314,42114
"KS",2020-05-07,"Kansas",20,6240,164,2913314,44822
"KS",2020-05-08,"Kansas",20,6751,167,2913314,47708
"KS",2020-05-09,"Kansas",20,6923,172,2913314,49933
"KS",2020-05-10,"Kansas",20,7045,172,2913314,52505
"KS",2020-05-11,"Kansas",20,7161,174,2913314,54109
"KS",2020-05-12,"Kansas",20,7352,178,2913314,54109
"KS",2020-05-13,"Kansas",20,7552,179,2913314,57628
"KS",2020-05-14,"Kansas",20,7668,181,2913314,57628
"KS",2020-05-15,"Kansas",20,8006,187,2913314,61592
"KS",2020-05-16,"Kansas",20,8059,189,2913314,61592
"KS",2020-05-17,"Kansas",20,8066,189,2913314,61592
"KS",2020-05-18,"Kansas",20,8439,190,2913314,66990
"KS",2020-05-19,"Kansas",20,8488,193,2913314,66990
"KS",2020-05-20,"Kansas",20,8661,197,2913314,71203
"KS",2020-05-21,"Kansas",20,8771,199,2913314,71203
"KS",2020-05-22,"Kansas",20,9068,200,2913314,76434
"KS",2020-05-23,"Kansas",20,9119,200,2913314,76434
"KS",2020-05-24,"Kansas",20,9135,200,2913314,76434
"KS",2020-05-25,"Kansas",20,9272,201,2913314,81399
"KS",2020-05-26,"Kansas",20,9352,204,2913314,81399
"KS",2020-05-27,"Kansas",20,9453,207,2913314,84488
"KS",2020-05-28,"Kansas",20,9513,209,2913314,84488
"KS",2020-05-29,"Kansas",20,9826,209,2913314,94949
"KS",2020-05-30,"Kansas",20,9847,209,2913314,94949
"KS",2020-05-31,"Kansas",20,9878,211,2913314,94949
"KS",2020-06-01,"Kansas",20,10103,217,2913314,95241
"KS",2020-06-02,"Kansas",20,10143,227,2913314,103312
"KS",2020-06-03,"Kansas",20,10281,227,2913314,108053
"KS",2020-06-04,"Kansas",20,10332,230,2913314,108053
"KS",2020-06-05,"Kansas",20,10493,233,2913314,113653
"KS",2020-06-06,"Kansas",20,10517,234,2913314,113653
"KS",2020-06-07,"Kansas",20,10549,234,2913314,113653
"KS",2020-06-08,"Kansas",20,10724,237,2913314,119509
"KS",2020-06-09,"Kansas",20,10786,238,2913314,119509
"KS",2020-06-10,"Kansas",20,10931,241,2913314,123742
"KS",2020-06-11,"Kansas",20,10984,242,2913314,123742
"KS",2020-06-12,"Kansas",20,11152,243,2913314,129152
"KS",2020-06-13,"Kansas",20,11195,244,2913314,129152
"KS",2020-06-14,"Kansas",20,11247,244,2913314,129152
"KS",2020-06-15,"Kansas",20,11516,246,2913314,136962
"KS",2020-06-16,"Kansas",20,11569,246,2913314,136962
"KS",2020-06-17,"Kansas",20,11801,248,2913314,142124
"KS",2020-06-18,"Kansas",20,11886,252,2913314,142124
"KS",2020-06-19,"Kansas",20,12168,254,2913314,147649
"KS",2020-06-20,"Kansas",20,12218,257,2913314,147649
"KS",2020-06-21,"Kansas",20,12258,258,2913314,147649
"KS",2020-06-22,"Kansas",20,12576,260,2913314,155013
"KS",2020-06-23,"Kansas",20,12659,261,2913314,155013
"KS",2020-06-24,"Kansas",20,13110,262,2913314,161705
"KS",2020-06-25,"Kansas",20,13207,263,2913314,161705
"KS",2020-06-26,"Kansas",20,13729,266,2913314,167859
"KS",2020-06-27,"Kansas",20,13767,269,2913314,167859
"KS",2020-06-28,"Kansas",20,14016,272,2913314,167859
"KS",2020-06-29,"Kansas",20,14568,276,2913314,176725
"KS",2020-06-30,"Kansas",20,14629,276,2913314,176725
"KS",2020-07-01,"Kansas",20,15142,280,2913314,183173
"KS",2020-07-02,"Kansas",20,15226,282,2913314,183173
"KS",2020-07-03,"Kansas",20,16015,283,2913314,191561
"KS",2020-07-04,"Kansas",20,16165,284,2913314,191561
"KS",2020-07-05,"Kansas",20,16289,287,2913314,191561
"KS",2020-07-06,"Kansas",20,17082,288,2913314,202219
"KS",2020-07-07,"Kansas",20,17157,290,2913314,202219
"KS",2020-07-08,"Kansas",20,17807,291,2913314,208482
"KS",2020-07-09,"Kansas",20,18031,294,2913314,208482
"KS",2020-07-10,"Kansas",20,18799,294,2913314,217779
"KS",2020-07-11,"Kansas",20,18983,294,2913314,217779
"KS",2020-07-12,"Kansas",20,19295,300,2913314,217779
"KS",2020-07-13,"Kansas",20,20265,301,2913314,231175
"KS",2020-07-14,"Kansas",20,20347,303,2913314,231175
"KS",2020-07-15,"Kansas",20,21157,308,2913314,239374
"KS",2020-07-16,"Kansas",20,21273,309,2913314,239374
"KS",2020-07-17,"Kansas",20,22199,310,2913314,249353
"KS",2020-07-18,"Kansas",20,22238,312,2913314,249353
"KS",2020-07-19,"Kansas",20,22459,313,2913314,249353
"KS",2020-07-20,"Kansas",20,23544,318,2913314,261531
"KS",2020-07-21,"Kansas",20,23606,319,2913314,261531
"KS",2020-07-22,"Kansas",20,24376,324,2913314,268686
"KS",2020-07-23,"Kansas",20,24518,326,2913314,268686
"KS",2020-07-24,"Kansas",20,25403,330,2913314,277967
"KS",2020-07-25,"Kansas",20,25464,333,2913314,277967
"KS",2020-07-26,"Kansas",20,25649,335,2913314,277967
"KS",2020-07-27,"Kansas",20,26439,338,2913314,278936
"KS",2020-07-28,"Kansas",20,26494,344,2913314,278936
"KS",2020-07-29,"Kansas",20,27177,349,2913314,284949
"KS",2020-07-30,"Kansas",20,27244,357,2913314,284949
"KS",2020-07-31,"Kansas",20,28121,358,2913314,292507
"KS",2020-08-01,"Kansas",20,28147,358,2913314,292507
"KS",2020-08-02,"Kansas",20,28341,361,2913314,292507
"KS",2020-08-03,"Kansas",20,29200,366,2913314,301839
"KS",2020-08-04,"Kansas",20,29259,367,2913314,301839
"KS",2020-08-05,"Kansas",20,30047,371,2913314,308718
"KS",2020-08-06,"Kansas",20,30153,376,2913314,308718
"KS",2020-08-07,"Kansas",20,30966,380,2913314,316512
"KS",2020-08-08,"Kansas",20,30992,380,2913314,316512
"KS",2020-08-09,"Kansas",20,31145,380,2913314,316512
"KS",2020-08-10,"Kansas",20,32094,387,2913314,326669
"KS",2020-08-11,"Kansas",20,32181,388,2913314,326669
"KS",2020-08-12,"Kansas",20,32977,397,2913314,334563
"KS",2020-08-13,"Kansas",20,33087,403,2913314,334563
"KS",2020-08-14,"Kansas",20,34246,404,2913314,343043
"KS",2020-08-15,"Kansas",20,34294,406,2913314,343043
"KS",2020-08-16,"Kansas",20,34495,406,2913314,343043
"KS",2020-08-17,"Kansas",20,35544,410,2913314,354262
"KS",2020-08-18,"Kansas",20,35632,415,2913314,354262
"KY",2020-03-06,"Kentucky",21,1,0,4467673,7
"KY",2020-03-07,"Kentucky",21,1,0,4467673,10
"KY",2020-03-08,"Kentucky",21,4,0,4467673,14
"KY",2020-03-09,"Kentucky",21,5,0,4467673,21
"KY",2020-03-10,"Kentucky",21,7,0,4467673,34
"KY",2020-03-11,"Kentucky",21,7,0,4467673,54
"KY",2020-03-12,"Kentucky",21,11,0,4467673,64
"KY",2020-03-13,"Kentucky",21,11,0,4467673,118
"KY",2020-03-14,"Kentucky",21,18,0,4467673,153
"KY",2020-03-15,"Kentucky",21,21,0,4467673,155
"KY",2020-03-16,"Kentucky",21,22,1,4467673,255
"KY",2020-03-17,"Kentucky",21,26,1,4467673,317
"KY",2020-03-18,"Kentucky",21,35,1,4467673,380
"KY",2020-03-19,"Kentucky",21,47,2,4467673,489
"KY",2020-03-20,"Kentucky",21,63,2,4467673,639
"KY",2020-03-21,"Kentucky",21,84,3,4467673,768
"KY",2020-03-22,"Kentucky",21,103,3,4467673,1571
"KY",2020-03-23,"Kentucky",21,124,3,4467673,1866
"KY",2020-03-24,"Kentucky",21,157,3,4467673,1886
"KY",2020-03-25,"Kentucky",21,198,5,4467673,3022
"KY",2020-03-26,"Kentucky",21,248,5,4467673,3300
"KY",2020-03-27,"Kentucky",21,302,8,4467673,4016
"KY",2020-03-28,"Kentucky",21,394,9,4467673,5123
"KY",2020-03-29,"Kentucky",21,439,9,4467673,5541
"KY",2020-03-30,"Kentucky",21,480,11,4467673,6018
"KY",2020-03-31,"Kentucky",21,590,18,4467673,6810
"KY",2020-04-01,"Kentucky",21,674,20,4467673,7556
"KY",2020-04-02,"Kentucky",21,747,34,4467673,7900
"KY",2020-04-03,"Kentucky",21,762,34,4467673,12804
"KY",2020-04-04,"Kentucky",21,909,40,4467673,15572
"KY",2020-04-05,"Kentucky",21,1048,44,4467673,16663
"KY",2020-04-06,"Kentucky",21,1057,52,4467673,18767
"KY",2020-04-07,"Kentucky",21,1289,66,4467673,19955
"KY",2020-04-08,"Kentucky",21,1393,73,4467673,21604
"KY",2020-04-09,"Kentucky",21,1525,84,4467673,21801
"KY",2020-04-10,"Kentucky",21,1702,90,4467673,24288
"KY",2020-04-11,"Kentucky",21,1851,94,4467673,24288
"KY",2020-04-12,"Kentucky",21,1963,98,4467673,24567
"KY",2020-04-13,"Kentucky",21,2048,106,4467673,25866
"KY",2020-04-14,"Kentucky",21,2210,115,4467673,26683
"KY",2020-04-15,"Kentucky",21,2295,124,4467673,27697
"KY",2020-04-16,"Kentucky",21,2429,131,4467673,28324
"KY",2020-04-17,"Kentucky",21,2522,140,4467673,29747
"KY",2020-04-18,"Kentucky",21,2707,145,4467673,30596
"KY",2020-04-19,"Kentucky",21,2960,149,4467673,32225
"KY",2020-04-20,"Kentucky",21,3050,155,4467673,32572
"KY",2020-04-21,"Kentucky",21,3193,172,4467673,32820
"KY",2020-04-22,"Kentucky",21,3373,185,4467673,33328
"KY",2020-04-23,"Kentucky",21,3548,194,4467673,36075
"KY",2020-04-24,"Kentucky",21,3779,203,4467673,42844
"KY",2020-04-25,"Kentucky",21,3905,208,4467673,44962
"KY",2020-04-26,"Kentucky",21,4074,211,4467673,46558
"KY",2020-04-27,"Kentucky",21,4146,216,4467673,48474
"KY",2020-04-28,"Kentucky",21,4375,231,4467673,48799
"KY",2020-04-29,"Kentucky",21,4538,235,4467673,52411
"KY",2020-04-30,"Kentucky",21,4708,240,4467673,54101
"KY",2020-05-01,"Kentucky",21,4879,248,4467673,56612
"KY",2020-05-02,"Kentucky",21,4881,252,4467673,57649
"KY",2020-05-03,"Kentucky",21,5223,256,4467673,57649
"KY",2020-05-04,"Kentucky",21,5370,267,4467673,58409
"KY",2020-05-05,"Kentucky",21,5822,278,4467673,60047
"KY",2020-05-06,"Kentucky",21,5946,286,4467673,61014
"KY",2020-05-07,"Kentucky",21,6173,302,4467673,78606
"KY",2020-05-08,"Kentucky",21,6298,304,4467673,81401
"KY",2020-05-09,"Kentucky",21,6469,312,4467673,86447
"KY",2020-05-10,"Kentucky",21,6486,312,4467673,86923
"KY",2020-05-11,"Kentucky",21,6710,325,4467673,86923
"KY",2020-05-12,"Kentucky",21,7003,333,4467673,104024
"KY",2020-05-13,"Kentucky",21,7102,334,4467673,110634
"KY",2020-05-14,"Kentucky",21,7397,341,4467673,117395
"KY",2020-05-15,"Kentucky",21,7578,343,4467673,121278
"KY",2020-05-16,"Kentucky",21,7773,346,4467673,127734
"KY",2020-05-17,"Kentucky",21,7793,346,4467673,129685
"KY",2020-05-18,"Kentucky",21,8041,354,4467673,129685
"KY",2020-05-19,"Kentucky",21,8205,369,4467673,153986
"KY",2020-05-20,"Kentucky",21,8336,381,4467673,153986
"KY",2020-05-21,"Kentucky",21,8475,393,4467673,158672
"KY",2020-05-22,"Kentucky",21,8688,398,4467673,166240
"KY",2020-05-23,"Kentucky",21,8812,399,4467673,171459
"KY",2020-05-24,"Kentucky",21,8842,399,4467673,169856
"KY",2020-05-25,"Kentucky",21,8899,403,4467673,169856
"KY",2020-05-26,"Kentucky",21,9175,407,4467673,169856
"KY",2020-05-27,"Kentucky",21,9313,420,4467673,182101
"KY",2020-05-28,"Kentucky",21,9510,424,4467673,182101
"KY",2020-05-29,"Kentucky",21,9688,434,4467673,221274
"KY",2020-05-30,"Kentucky",21,9887,441,4467673,208195
"KY",2020-05-31,"Kentucky",21,9937,441,4467673,213753
"KY",2020-06-01,"Kentucky",21,10150,445,4467673,216046
"KY",2020-06-02,"Kentucky",21,10287,451,4467673,227271
"KY",2020-06-03,"Kentucky",21,10485,458,4467673,232199
"KY",2020-06-04,"Kentucky",21,10781,469,4467673,235925
"KY",2020-06-05,"Kentucky",21,11051,476,4467673,242417
"KY",2020-06-06,"Kentucky",21,11359,480,4467673,249062
"KY",2020-06-07,"Kentucky",21,11393,481,4467673,249062
"KY",2020-06-08,"Kentucky",21,11701,487,4467673,252857
"KY",2020-06-09,"Kentucky",21,11891,494,4467673,259938
"KY",2020-06-10,"Kentucky",21,12029,498,4467673,274414
"KY",2020-06-11,"Kentucky",21,12128,513,4467673,281094
"KY",2020-06-12,"Kentucky",21,12352,525,4467673,281094
"KY",2020-06-13,"Kentucky",21,12605,527,4467673,294585
"KY",2020-06-14,"Kentucky",21,12652,527,4467673,294585
"KY",2020-06-15,"Kentucky",21,12863,524,4467673,295851
"KY",2020-06-16,"Kentucky",21,12899,530,4467673,296033
"KY",2020-06-17,"Kentucky",21,13190,536,4467673,299869
"KY",2020-06-18,"Kentucky",21,13391,540,4467673,306380
"KY",2020-06-19,"Kentucky",21,13629,542,4467673,311227
"KY",2020-06-20,"Kentucky",21,13800,542,4467673,317161
"KY",2020-06-21,"Kentucky",21,13919,544,4467673,317281
"KY",2020-06-22,"Kentucky",21,14073,549,4467673,322032
"KY",2020-06-23,"Kentucky",21,14323,559,4467673,331294
"KY",2020-06-24,"Kentucky",21,14522,561,4467673,335702
"KY",2020-06-25,"Kentucky",21,14793,569,4467673,342882
"KY",2020-06-26,"Kentucky",21,15033,575,4467673,350754
"KY",2020-06-27,"Kentucky",21,15337,575,4467673,350754
"KY",2020-06-28,"Kentucky",21,15480,577,4467673,358491
"KY",2020-06-29,"Kentucky",21,15657,584,4467673,361441
"KY",2020-06-30,"Kentucky",21,15916,588,4467673,370934
"KY",2020-07-01,"Kentucky",21,16114,597,4467673,377090
"KY",2020-07-02,"Kentucky",21,16370,605,4467673,385794
"KY",2020-07-03,"Kentucky",21,16655,608,4467673,395647
"KY",2020-07-04,"Kentucky",21,16709,608,4467673,395647
"KY",2020-07-05,"Kentucky",21,16712,608,4467673,395647
"KY",2020-07-06,"Kentucky",21,17464,621,4467673,400342
"KY",2020-07-07,"Kentucky",21,17820,630,4467673,409872
"KY",2020-07-08,"Kentucky",21,18204,634,4467673,415921
"KY",2020-07-09,"Kentucky",21,18576,640,4467673,424013
"KY",2020-07-10,"Kentucky",21,19076,647,4467673,432690
"KY",2020-07-11,"Kentucky",21,19530,647,4467673,437902
"KY",2020-07-12,"Kentucky",21,19762,649,4467673,438170
"KY",2020-07-13,"Kentucky",21,20127,656,4467673,441885
"KY",2020-07-14,"Kentucky",21,20702,665,4467673,455556
"KY",2020-07-15,"Kentucky",21,21148,668,4467673,459187
"KY",2020-07-16,"Kentucky",21,21617,675,4467673,468004
"KY",2020-07-17,"Kentucky",21,22162,687,4467673,483062
"KY",2020-07-18,"Kentucky",21,22750,688,4467673,490201
"KY",2020-07-19,"Kentucky",21,23600,691,4467673,492724
"KY",2020-07-20,"Kentucky",21,23978,694,4467673,494154
"KY",2020-07-21,"Kentucky",21,24638,695,4467673,508693
"KY",2020-07-22,"Kentucky",21,25169,700,4467673,519075
"KY",2020-07-23,"Kentucky",21,25828,706,4467673,524795
"KY",2020-07-24,"Kentucky",21,26628,715,4467673,533476
"KY",2020-07-25,"Kentucky",21,27395,717,4467673,541583
"KY",2020-07-26,"Kentucky",21,27682,718,4467673,541898
"KY",2020-07-27,"Kentucky",21,28250,726,4467673,547450
